x,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32,y33,y34,y35,y36,y37,y38,y39,y40,y41,y42,y43,y44,y45,y46,y47,y48,y49,y50
-4.9624,-8.9248,29.2,2.9067,0.6088,0.0376,7.9624,-13.9248,2.4252,35.5503,-10.3127,0.9689,0.2474,2.1852,0.4795,-0.8776,-14.1014,0.7803,1.6425,1.7855,2.2276,-1.222,-7.2578,4.9624,5.0376,-0.4808,0.2397,-17.8496,15.9248,12.8875,-2.3876,4.8445,0.7423,-0.6134,-0.7898,0.1853,1.9405,1.2313,6.7687,0.9589,-1.5123,1.7361,0.1677,-1.5123,-1.7361,0.2919,-0.4925,-0.5169,0.1257,-0.9999,-21.8872
-4.8622,-8.7243,28.4067,2.9664,0.6149,0.1378,7.8622,-13.7243,2.23,34.3649,-9.8203,0.9888,0.1492,2.1268,0.2951,-0.9555,-14.1014,0.7842,1.6262,1.7685,2.205,-1.1494,-6.6322,4.8622,5.1378,-0.4808,0.1475,-17.4486,15.7243,12.5903,-2.0922,4.944,0.4476,-0.6522,-0.758,0.1891,1.926,1.182,6.818,0.5901,-1.4423,1.6079,0.1706,-1.4423,-1.6079,0.3067,-0.4728,-0.5056,0.1205,-0.9999,-21.5865
-4.7619,-8.5238,27.6236,2.9963,0.6211,0.2381,7.7619,-13.5238,2.0408,33.1995,-9.3379,0.9988,0.0495,2.047,0.0989,-0.9951,-14.1014,0.7881,1.6099,1.7513,2.1822,-1.0798,-6.0361,4.7619,5.2381,-0.4756,0.0494,-17.0476,15.5238,12.2971,-1.8027,4.9939,0.1485,-0.6894,-0.7244,0.1929,1.9113,1.1338,6.8662,0.1977,-1.3822,1.4781,0.1736,-1.3822,-1.4781,0.3218,-0.4535,-0.4944,0.1155,-0.9999,-21.2857
-4.6617,-8.3233,26.8505,2.9961,0.6274,0.3383,7.6617,-13.3233,1.8577,32.0543,-8.8655,0.9987,-0.0507,1.9467,-0.1013,-0.9949,-14.1014,0.7921,1.5939,1.7337,2.1591,-1.013,-5.4686,4.6617,5.3383,-0.4656,-0.0506,-16.6466,15.3233,12.0079,-1.5193,4.9936,-0.1521,-0.7248,-0.6889,0.1968,1.8964,1.0866,6.9134,-0.2026,-1.3321,1.3478,0.1766,-1.3321,-1.3478,0.3374,-0.4346,-0.4832,0.1106,-0.9998,-20.985
-4.5614,-8.1228,26.0874,2.9659,0.6337,0.4386,7.5614,-13.1228,1.6805,30.9292,-8.4032,0.9886,-0.1504,1.8268,-0.2974,-0.9548,-14.1014,0.7961,1.578,1.7159,2.1357,-0.9491,-4.9292,4.5614,5.4386,-0.451,-0.1487,-16.2456,15.1228,11.7227,-1.2419,4.9431,-0.4512,-0.7584,-0.6518,0.2008,1.8812,1.0403,6.9597,-0.5948,-1.2921,1.218,0.1798,-1.2921,-1.218,0.3533,-0.4161,-0.4721,0.1058,-0.9998,-20.6842
-4.4612,-7.9223,25.3344,2.9058,0.6401,0.5388,7.4612,-12.9223,1.5094,29.8242,-7.9509,0.9686,-0.2486,1.6886,-0.4816,-0.8764,-14.1014,0.8001,1.5622,1.6977,2.1121,-0.8879,-4.4174,4.4612,5.5388,-0.4321,-0.2408,-15.8446,14.9223,11.4415,-0.9706,4.843,-0.7458,-0.7901,-0.6129,0.2049,1.8658,0.9951,7.0049,-0.9632,-1.262,1.0897,0.1831,-1.262,-1.0897,0.3697,-0.398,-0.4611,0.1012,-0.9997,-20.3835
-4.3609,-7.7218,24.5914,2.8166,0.6466,0.6391,7.3609,-12.7218,1.3443,28.7393,-7.5087,0.9389,-0.3443,1.5334,-0.6465,-0.7629,-14.1014,0.8041,1.5466,1.6791,2.0883,-0.8293,-3.9324,4.3609,5.6391,-0.4094,-0.3232,-15.4436,14.7218,11.1644,-0.7052,4.6943,-1.0329,-0.8198,-0.5726,0.209,1.8502,0.9509,7.0491,-1.293,-1.2416,0.964,0.1865,-1.2416,-0.964,0.3864,-0.3803,-0.45,0.0966,-0.9997,-20.0827
-4.2607,-7.5213,23.8585,2.6991,0.6531,0.7393,7.2607,-12.5213,1.1853,27.6745,-7.0766,0.8997,-0.4365,1.3629,-0.7855,-0.6189,-14.1014,0.8081,1.5312,1.6603,2.0641,-0.7734,-3.4738,4.2607,5.7393,-0.3833,-0.3927,-15.0426,14.5213,10.8913,-0.4459,4.4985,-1.3096,-0.8475,-0.5308,0.2133,1.8343,0.9077,7.0923,-1.571,-1.2306,0.8417,0.1901,-1.2306,-0.8417,0.4035,-0.3631,-0.4391,0.0921,-0.9996,-19.782
-4.1604,-7.3208,23.1357,2.5545,0.6597,0.8396,7.1604,-12.3208,1.0323,26.6297,-6.6545,0.8515,-0.5244,1.1786,-0.893,-0.45,-14.1014,0.8122,1.5159,1.641,2.0397,-0.7201,-3.0408,4.1604,5.8396,-0.3543,-0.4465,-14.6416,14.3208,10.6222,-0.1927,4.2574,-1.5731,-0.873,-0.4877,0.2176,1.8181,0.8654,7.1346,-1.786,-1.2287,0.7237,0.1938,-1.2287,-0.7237,0.4209,-0.3462,-0.4281,0.0878,-0.9995,-19.4812
-4.0602,-7.1203,22.4229,2.3842,0.6663,0.9398,7.0602,-12.1203,0.8853,25.6051,-6.2424,0.7947,-0.607,0.9825,-0.9647,-0.2632,-14.1014,0.8163,1.5008,1.6214,2.015,-0.6693,-2.6329,4.0602,5.9398,-0.3227,-0.4824,-14.2406,14.1203,10.3571,0.0546,3.9736,-1.8209,-0.8964,-0.4433,0.222,1.8017,0.8242,7.1758,-1.9295,-1.2353,0.6111,0.1976,-1.2353,-0.6111,0.4386,-0.3297,-0.4173,0.0836,-0.9994,-19.1805
-3.9599,-6.9198,21.7201,2.19,0.673,1.0401,6.9599,-11.9198,0.7443,24.6006,-5.8404,0.73,-0.6835,0.7765,-0.9978,-0.0658,-14.1014,0.8204,1.4859,1.6014,1.9899,-0.6209,-2.2495,3.9599,6.0401,-0.2891,-0.4989,-13.8396,13.9198,10.0961,0.2958,3.6499,-2.0504,-0.9175,-0.3978,0.2265,1.7851,0.784,7.216,-1.9957,-1.25,0.5045,0.2016,-1.25,-0.5045,0.4566,-0.3136,-0.4064,0.0794,-0.9993,-18.8797
-3.8596,-6.7193,21.0274,1.9738,0.6798,1.1404,6.8596,-11.7193,0.6094,23.6162,-5.4484,0.6579,-0.7531,0.5628,-0.9909,0.1343,-14.1014,0.8245,1.471,1.581,1.9646,-0.575,-1.89,3.8596,6.1404,-0.2539,-0.4955,-13.4386,13.7193,9.839,0.5309,3.2896,-2.2593,-0.9362,-0.3514,0.2311,1.7681,0.7448,7.2552,-1.9819,-1.2719,0.4048,0.2058,-1.2719,-0.4048,0.4748,-0.2979,-0.3956,0.0754,-0.9991,-18.5789
-3.7594,-6.5188,20.3447,1.7377,0.6866,1.2406,6.7594,-11.5188,0.4805,22.6519,-5.0665,0.5792,-0.8152,0.3433,-0.9443,0.3289,-14.1014,0.8286,1.4564,1.5601,1.9389,-0.5313,-1.5538,3.7594,6.2406,-0.2178,-0.4722,-13.0376,13.5188,9.586,0.7601,2.8962,-2.4455,-0.9527,-0.304,0.2357,1.7508,0.7067,7.2933,-1.8887,-1.3005,0.3127,0.2101,-1.3005,-0.3127,0.4933,-0.2827,-0.3849,0.0715,-0.9989,-18.2782
-3.6591,-6.3183,19.6721,1.4843,0.6936,1.3409,6.6591,-11.3183,0.3577,21.7077,-4.6947,0.4948,-0.869,0.1205,-0.8599,0.5104,-14.1014,0.8328,1.4418,1.5388,1.9129,-0.4899,-1.2402,3.6591,6.3409,-0.181,-0.43,-12.6366,13.3183,9.337,0.9832,2.4738,-2.6071,-0.9667,-0.2559,0.2405,1.7333,0.6695,7.3305,-1.7198,-1.3348,0.2287,0.2146,-1.3348,-0.2287,0.512,-0.2678,-0.3741,0.0677,-0.9987,-17.9774
-3.5589,-6.1178,19.0096,1.2159,0.7005,1.4411,6.5589,-11.1178,0.2408,20.7835,-4.3329,0.4053,-0.9142,-0.1036,-0.741,0.6715,-14.1014,0.837,1.4275,1.5171,1.8865,-0.4508,-0.9487,3.5589,6.4411,-0.1442,-0.3705,-12.2356,13.1178,9.092,1.2003,2.0265,-2.7426,-0.9783,-0.2071,0.2454,1.7154,0.6333,7.3667,-1.4821,-1.3742,0.1535,0.2194,-1.3742,-0.1535,0.5308,-0.2533,-0.3635,0.064,-0.9984,-17.6767
-3.4586,-5.9173,18.3571,0.9353,0.7076,1.5414,6.4586,-10.9173,0.13,19.8795,-3.9811,0.3118,-0.9502,-0.3266,-0.5925,0.8056,-14.1014,0.8412,1.4132,1.4948,1.8597,-0.4137,-0.6787,3.4586,6.5414,-0.1078,-0.2962,-11.8346,12.9173,8.8511,1.4113,1.5588,-2.8505,-0.9875,-0.1579,0.2504,1.6972,0.5981,7.4019,-1.1849,-1.4176,0.0874,0.2243,-1.4176,-0.0874,0.5498,-0.2392,-0.3528,0.0604,-0.998,-17.3759
-3.3584,-5.7168,17.7146,0.6453,0.7147,1.6416,6.3584,-10.7168,0.0253,18.9956,-3.6394,0.2151,-0.9766,-0.5464,-0.4201,0.9075,-14.1014,0.8454,1.3991,1.4721,1.8326,-0.3788,-0.4295,3.3584,6.6416,-0.0722,-0.2101,-11.4336,12.7168,8.6142,1.6164,1.0755,-2.9298,-0.9941,-0.1082,0.2554,1.6787,0.5639,7.4361,-0.8403,-1.4641,0.0309,0.2294,-1.4641,-0.0309,0.569,-0.2256,-0.3422,0.0569,-0.9976,-17.0752
-3.2581,-5.5163,17.0822,0.3489,0.7219,1.7419,6.2581,-10.5163,-0.0735,18.1318,-3.3078,0.1163,-0.9932,-0.7606,-0.231,0.973,-14.1014,0.8497,1.3852,1.4488,1.805,-0.3459,-0.2005,3.2581,6.7419,-0.0379,-0.1155,-11.0326,12.5163,8.3812,1.8153,0.5814,-2.9796,-0.9983,-0.0582,0.2606,1.6598,0.5308,7.4692,-0.462,-1.5128,-0.0158,0.2348,-1.5128,0.0158,0.5881,-0.2123,-0.3316,0.0535,-0.997,-16.7744
-3.1579,-5.3158,16.4598,0.0489,0.7292,1.8421,6.1579,-10.3158,-0.1662,17.2881,-2.9861,0.0163,-0.9999,-0.9673,-0.0326,0.9995,-14.1014,0.8539,1.3713,1.425,1.777,-0.3149,0.0087,3.1579,6.8421,-0.0051,-0.0163,-10.6316,12.3158,8.1524,2.0083,0.0815,-2.9996,-1.0,-0.0082,0.2659,1.6405,0.4986,7.5014,-0.0652,-1.5626,-0.0525,0.2405,-1.5626,0.0525,0.6074,-0.1994,-0.3211,0.0503,-0.9964,-16.4737
-3.0576,-5.1153,15.8475,-0.2515,0.7366,1.9424,6.0576,-10.1153,-0.2529,16.4645,-2.6746,-0.0838,-0.9965,-1.1642,0.1671,0.9859,-14.1014,0.8582,1.3577,1.4006,1.7486,-0.2859,0.199,3.0576,6.9424,0.0256,0.0836,-10.2306,12.1153,7.9275,2.1952,-0.4192,-2.9894,-0.9991,0.042,0.2713,1.6209,0.4675,7.5325,0.3342,-1.6127,-0.0792,0.2464,-1.6127,0.0792,0.6266,-0.187,-0.3106,0.0471,-0.9956,-16.1729
-2.9574,-4.9148,15.2453,-0.5495,0.744,2.0426,5.9574,-9.9148,-0.3335,15.661,-2.3731,-0.1832,-0.9831,-1.3494,0.3601,0.9329,-14.1014,0.8625,1.3441,1.3756,1.7197,-0.2587,0.3708,2.9574,7.0426,0.0542,0.1801,-9.8296,11.9148,7.7066,2.3761,-0.9158,-2.9492,-0.9958,0.092,0.2768,1.6009,0.4373,7.5627,0.7202,-1.6619,-0.0959,0.2527,-1.6619,0.0959,0.6458,-0.1749,-0.3001,0.0441,-0.9946,-15.8722
-2.8571,-4.7143,14.6531,-0.8419,0.7515,2.1429,5.8571,-9.7143,-0.4082,14.8776,-2.0816,-0.2806,-0.9598,-1.5211,0.5387,0.8425,-14.1014,0.8669,1.3307,1.3499,1.6903,-0.2332,0.5248,2.8571,7.1429,0.0802,0.2694,-9.4286,11.7143,7.4898,2.551,-1.4031,-2.8794,-0.9899,0.1417,0.2824,1.5805,0.4082,7.5918,1.0774,-1.7092,-0.1027,0.2593,-1.7092,0.1027,0.6649,-0.1633,-0.2896,0.0411,-0.9934,-15.5714
-2.7569,-4.5138,14.0709,-1.1258,0.759,2.2431,5.7569,-9.5138,-0.4768,14.1142,-1.8002,-0.3753,-0.9269,-1.6775,0.6957,0.7183,-14.1014,0.8712,1.3174,1.3236,1.6604,-0.2095,0.6615,2.7569,7.2431,0.1035,0.3479,-9.0276,11.5138,7.277,2.7199,-1.8764,-2.7807,-0.9816,0.1912,0.2881,1.5596,0.38,7.62,1.3914,-1.7537,-0.0998,0.2662,-1.7537,0.0998,0.6838,-0.152,-0.2792,0.0382,-0.992,-15.2707
-2.6566,-4.3133,13.4988,-1.3985,0.7667,2.3434,5.6566,-9.3133,-0.5393,13.371,-1.5289,-0.4662,-0.8847,-1.817,0.8248,0.5654,-14.1014,0.8756,1.3043,1.2965,1.6299,-0.1875,0.7817,2.6566,7.3434,0.1238,0.4124,-8.6266,11.3133,7.0682,2.8827,-2.3308,-2.6541,-0.9707,0.2401,0.2939,1.5383,0.3529,7.6471,1.6497,-1.7945,-0.0877,0.2735,-1.7945,0.0877,0.7027,-0.1412,-0.2688,0.0355,-0.9902,-14.9699
-2.5564,-4.1128,12.9367,-1.6571,0.7744,2.4436,5.5564,-9.1128,-0.5959,12.6479,-1.2676,-0.5524,-0.8336,-1.9383,0.9209,0.3898,-14.1014,0.88,1.2913,1.2687,1.5989,-0.1671,0.8858,2.5564,7.4436,0.1412,0.4605,-8.2256,11.1128,6.8634,3.0395,-2.7618,-2.5008,-0.9575,0.2884,0.2999,1.5165,0.3268,7.6732,1.8418,-1.8306,-0.0667,0.2812,-1.8306,0.0667,0.7213,-0.1307,-0.2584,0.0329,-0.988,-14.6692
-2.4561,-3.9123,12.3847,-1.8991,0.7822,2.5439,5.4561,-8.9123,-0.6464,11.9449,-1.0163,-0.633,-0.7741,-2.0402,0.9801,0.1986,-14.1014,0.8844,1.2784,1.2402,1.5672,-0.1482,0.9744,2.4561,7.5439,0.1555,0.49,-7.8246,10.9123,6.6627,3.1902,-3.1651,-2.3224,-0.9418,0.3361,0.3059,1.4943,0.3016,7.6984,1.9602,-1.8611,-0.0373,0.2893,-1.8611,0.0373,0.7396,-0.1207,-0.2481,0.0303,-0.9854,-14.3684
-2.3559,-3.7118,11.8428,-2.122,0.7901,2.6441,5.3559,-8.7118,-0.6908,11.262,-0.7751,-0.7073,-0.7069,-2.1215,1.0,-0.0006,-14.1014,0.8889,1.2657,1.2107,1.5349,-0.1308,1.0483,2.3559,7.6441,0.1666,0.5,-7.4236,10.7118,6.4659,3.3349,-3.5366,-2.1207,-0.9238,0.3828,0.3121,1.4715,0.2775,7.7225,2.0,-1.8853,-0.0001,0.298,-1.8853,0.0001,0.7577,-0.111,-0.2378,0.0279,-0.9822,-14.0677
-2.2556,-3.5113,11.3109,-2.3236,0.7981,2.7444,5.2556,-8.5113,-0.7293,10.5992,-0.544,-0.7745,-0.6326,-2.1816,0.9798,-0.1998,-14.1014,0.8933,1.253,1.1804,1.5019,-0.1148,1.108,2.2556,7.7444,0.1747,0.4899,-7.0226,10.5113,6.2732,3.4736,-3.8726,-1.8977,-0.9035,0.4286,0.3185,1.4482,0.2544,7.7456,1.9597,-1.9023,0.0441,0.3072,-1.9023,-0.0441,0.7754,-0.1018,-0.2275,0.0255,-0.9783,-13.7669
-2.1554,-3.3108,10.789,-2.5018,0.8061,2.8446,5.1554,-8.3108,-0.7617,9.9565,-0.3228,-0.8339,-0.5519,-2.2197,0.9204,-0.3909,-14.1014,0.8978,1.2405,1.1491,1.4681,-0.1001,1.1541,2.1554,7.8446,0.1797,0.4602,-6.6216,10.3108,6.0845,3.6063,-4.1697,-1.6556,-0.8809,0.4734,0.3249,1.4244,0.2323,7.7677,1.8409,-1.9116,0.0948,0.3169,-1.9116,-0.0948,0.7927,-0.0929,-0.2172,0.0233,-0.9735,-13.4662
-2.0551,-3.1103,10.2772,-2.6549,0.8142,2.9449,5.0551,-8.1103,-0.7881,9.3339,-0.1118,-0.885,-0.4656,-2.2356,0.8241,-0.5664,-14.1014,0.9023,1.2282,1.1168,1.4336,-0.0868,1.1871,2.0551,7.9449,0.1819,0.4121,-6.2206,10.1103,5.8999,3.7329,-4.4249,-1.3969,-0.856,0.5169,0.3315,1.4,0.2112,7.7888,1.6483,-1.9126,0.1509,0.3273,-1.9126,-0.1509,0.8096,-0.0845,-0.207,0.0212,-0.9677,-13.1654
-1.9549,-2.9098,9.7755,-2.7814,0.8224,3.0451,4.9549,-7.9098,-0.8084,8.7314,0.0892,-0.9271,-0.3747,-2.229,0.6948,-0.7192,-14.1014,0.9069,1.2159,1.0835,1.3982,-0.0747,1.2078,1.9549,8.0451,0.1812,0.3474,-5.8195,9.9098,5.7192,3.8535,-4.6357,-1.1241,-0.8291,0.5591,0.3382,1.375,0.1911,7.8089,1.3897,-1.9046,0.2117,0.3384,-1.9046,-0.2117,0.8261,-0.0764,-0.1967,0.0192,-0.9607,-12.8647
-1.8546,-2.7093,9.2837,-2.88,0.8307,3.1454,4.8546,-7.7093,-0.8227,8.149,0.2802,-0.96,-0.28,-2.2,0.5377,-0.8432,-14.1014,0.9114,1.2038,1.0489,1.3619,-0.0638,1.2167,1.8546,8.1454,0.178,0.2688,-5.4185,9.7093,5.5426,3.9681,-4.7999,-0.8401,-0.8,0.6,0.345,1.3493,0.172,7.828,1.0754,-1.8873,0.2763,0.3503,-1.8873,-0.2763,0.842,-0.0688,-0.1865,0.0172,-0.9522,-12.5639
-1.7544,-2.5088,8.8021,-2.9496,0.8391,3.2456,4.7544,-7.5088,-0.831,7.5866,0.4611,-0.9832,-0.1826,-2.1489,0.359,-0.9333,-14.1014,0.916,1.1918,1.0132,1.3245,-0.054,1.2144,1.7544,8.2456,0.1725,0.1795,-5.0175,9.5088,5.37,4.0766,-4.916,-0.5477,-0.7689,0.6393,0.352,1.3229,0.1539,7.8461,0.718,-1.8604,0.3438,0.3631,-1.8604,-0.3438,0.8574,-0.0616,-0.1763,0.0154,-0.9419,-12.2632
-1.6541,-2.3083,8.3305,-2.9896,0.8475,3.3459,4.6541,-7.3083,-0.8333,7.0444,0.6319,-0.9965,-0.0832,-2.0763,0.1659,-0.9861,-14.1014,0.9206,1.1799,0.9761,1.2861,-0.0453,1.2015,1.6541,8.3459,0.1648,0.083,-4.6165,9.3083,5.2014,4.1792,-4.9826,-0.2497,-0.7359,0.677,0.3592,1.2959,0.1368,7.8632,0.3318,-1.8236,0.413,0.3768,-1.8236,-0.413,0.8721,-0.0547,-0.1662,0.0137,-0.9294,-11.9624
-1.5539,-2.1078,7.8689,-2.9996,0.8561,3.4461,4.5539,-7.1078,-0.8295,6.5223,0.7927,-0.9999,0.0169,-1.9828,-0.0338,-0.9994,-14.1014,0.9252,1.1681,0.9376,1.2465,-0.0375,1.1787,1.5539,8.4461,0.1554,-0.0169,-4.2155,9.1078,5.0368,4.2756,-4.9993,0.0507,-0.7011,0.7131,0.3664,1.268,0.1207,7.8793,-0.0676,-1.7768,0.4831,0.3916,-1.7768,-0.4831,0.8863,-0.0483,-0.156,0.0121,-0.9144,-11.6617
-1.4536,-1.9073,7.4174,-2.9794,0.8647,3.5464,4.4536,-6.9073,-0.8197,6.0203,0.9435,-0.9931,0.1169,-1.8694,-0.2322,-0.9727,-8.4961,0.9299,1.1565,0.8976,1.2057,-0.0307,1.1465,1.4536,8.5464,0.1444,-0.1161,-3.8145,8.9073,4.8762,4.3661,-4.9657,0.3507,-0.6645,0.7473,0.3739,1.2394,0.1057,7.8943,-0.4644,-1.72,0.553,0.4076,-1.72,-0.553,0.8997,-0.0423,-0.1459,0.0106,-0.8964,-11.3609
-1.3534,-1.7068,6.976,-2.9294,0.8734,3.6466,4.3534,-6.7068,-0.8039,5.5384,1.0842,-0.9765,0.2157,-1.7372,-0.4213,-0.9069,-4.5268,0.9346,1.1449,0.8559,1.1634,-0.0248,1.1055,1.3534,8.6466,0.1322,-0.2106,-3.4135,8.7068,4.7197,4.4505,-4.8823,0.6471,-0.6262,0.7796,0.3814,1.21,0.0916,7.9084,-0.8425,-1.6532,0.6217,0.4249,-1.6532,-0.6217,0.9125,-0.0366,-0.1358,0.0092,-0.8748,-11.0602
-1.2531,-1.5063,6.5446,-2.8499,0.8822,3.7469,4.2531,-6.5063,-0.782,5.0766,1.2148,-0.95,0.3123,-1.5876,-0.5934,-0.8049,-3.0414,0.9393,1.1335,0.8123,1.1194,-0.0197,1.0563,1.2531,8.7469,0.119,-0.2967,-3.0125,8.5063,4.5672,4.5289,-4.7498,0.937,-0.5864,0.81,0.3892,1.1796,0.0785,7.9215,-1.1869,-1.5765,0.6883,0.4438,-1.5765,-0.6883,0.9245,-0.0314,-0.1256,0.0079,-0.8492,-10.7594
-1.1529,-1.3058,6.1232,-2.7418,0.8911,3.8471,4.1529,-6.3058,-0.7541,4.6349,1.3354,-0.9139,0.4059,-1.422,-0.7419,-0.6706,-2.2519,0.944,1.1222,0.7668,1.0737,-0.0153,0.9996,1.1529,8.8471,0.1054,-0.3709,-2.6115,8.3058,4.4187,4.6013,-4.5697,1.2176,-0.545,0.8384,0.397,1.1483,0.0665,7.9335,-1.4837,-1.4904,0.7517,0.4645,-1.4904,-0.7517,0.9357,-0.0266,-0.1155,0.0067,-0.8187,-10.4586
-1.0526,-1.1053,5.7119,-2.6062,0.9001,3.9474,4.0526,-6.1053,-0.7202,4.2133,1.446,-0.8687,0.4953,-1.2422,-0.8605,-0.5094,-1.754,0.9487,1.111,0.7191,1.026,-0.0117,0.936,1.0526,8.9474,0.0914,-0.4303,-2.2105,8.1053,4.2742,4.6676,-4.3436,1.4859,-0.5024,0.8647,0.4051,1.116,0.0554,7.9446,-1.7211,-1.395,0.8111,0.4872,-1.395,-0.8111,0.9461,-0.0222,-0.1055,0.0055,-0.7828,-10.1579
-0.9524,-0.9048,5.3107,-2.4444,0.9092,4.0476,3.9524,-5.9048,-0.6803,3.8118,1.5465,-0.8148,0.5797,-1.0499,-0.9447,-0.3278,-1.4054,0.9535,1.0999,0.669,0.9759,-0.0086,0.866,0.9524,9.0476,0.0776,-0.4724,-1.8095,7.9048,4.1338,4.7279,-4.074,1.7392,-0.4584,0.8887,0.4133,1.0826,0.0454,7.9546,-1.8895,-1.291,0.8655,0.5122,-1.291,-0.8655,0.9557,-0.0181,-0.0954,0.0045,-0.7409,-9.8571
-0.8521,-0.7043,4.9195,-2.2581,0.9183,4.1479,3.8521,-5.7043,-0.6343,3.4304,1.6369,-0.7527,0.6584,-0.847,-0.9911,-0.1331,-1.1432,0.9583,1.0889,0.6163,0.9231,-0.0062,0.7903,0.8521,9.1479,0.0641,-0.4956,-1.4085,7.7043,3.9974,4.7822,-3.7634,1.9751,-0.4133,0.9106,0.4217,1.0481,0.0363,7.9637,-1.9822,-1.1787,0.914,0.5399,-1.1787,-0.914,0.9643,-0.0145,-0.0853,0.0036,-0.6922,-9.5564
-0.7519,-0.5038,4.5383,-2.049,0.9276,4.2481,3.7519,-5.5038,-0.5823,3.0691,1.7173,-0.683,0.7304,-0.6356,-0.9978,0.067,-0.9351,0.9631,1.0781,0.5607,0.8671,-0.0043,0.7094,0.7519,9.2481,0.0514,-0.4989,-1.0075,7.5038,3.8649,4.8304,-3.4151,2.1912,-0.3671,0.9302,0.4302,1.0123,0.0283,7.9717,-1.9955,-1.059,0.956,0.5708,-1.059,-0.956,0.9721,-0.0113,-0.0753,0.0028,-0.6363,-9.2556
-0.6516,-0.3033,4.1672,-1.8194,0.9369,4.3484,3.6516,-5.3033,-0.5242,2.7279,1.7877,-0.6065,0.7951,-0.4179,-0.9644,0.2644,-0.7628,0.9679,1.0673,0.5018,0.8072,-0.0028,0.624,0.6516,9.3484,0.0395,-0.4822,-0.6065,7.3033,3.7366,4.8726,-3.0324,2.3853,-0.3201,0.9474,0.4389,0.9752,0.0212,7.9788,-1.9288,-0.9323,0.9906,0.6055,-0.9323,-0.9906,0.979,-0.0085,-0.0652,0.0021,-0.5728,-8.9549
-0.5514,-0.1028,3.8061,-1.5716,0.9464,4.4486,3.5514,-5.1028,-0.4602,2.4068,1.848,-0.5239,0.8518,-0.1959,-0.8925,0.4511,-0.615,0.9728,1.0567,0.4391,0.7425,-0.0017,0.5346,0.5514,9.4486,0.0289,-0.4462,-0.2055,7.1028,3.6122,4.9088,-2.6193,2.5554,-0.2722,0.9622,0.4478,0.9366,0.0152,7.9848,-1.7849,-0.7996,1.0172,0.6446,-0.7996,-1.0172,0.9849,-0.0061,-0.0552,0.0015,-0.5016,-8.6541
-0.4511,0.0977,3.4551,-1.3079,0.9559,4.5489,3.4511,-4.9023,-0.3901,2.1058,1.8982,-0.436,0.9,0.028,-0.7847,0.6198,-0.4844,0.9777,1.0461,0.3723,0.6717,-0.0009,0.4419,0.4511,9.5489,0.0197,-0.3924,0.1955,6.9023,3.4918,4.9389,-2.1799,2.6999,-0.2237,0.9747,0.4569,0.8965,0.0102,7.9898,-1.5695,-0.6615,1.0353,0.6891,-0.6615,-1.0353,0.9899,-0.0041,-0.0451,0.001,-0.4228,-8.3534
-0.3509,0.2982,3.1142,-1.0312,0.9655,4.6491,3.3509,-4.7018,-0.3139,1.8249,1.9384,-0.3437,0.9391,0.2516,-0.6456,0.7637,-0.366,0.9826,1.0357,0.3008,0.5923,-0.0004,0.3466,0.3509,9.6491,0.0121,-0.3228,0.5965,6.7018,3.3755,4.9631,-1.7186,2.8172,-0.1745,0.9847,0.4661,0.8548,0.0062,7.9938,-1.2911,-0.5192,1.0443,0.7403,-0.5192,-1.0443,0.9939,-0.0025,-0.0351,0.0006,-0.3372,-8.0526
-0.2506,0.4987,2.7833,-0.744,0.9752,4.7494,3.2506,-4.5013,-0.2318,1.5641,1.9686,-0.248,0.9688,0.4727,-0.4805,0.877,-0.256,0.9875,1.0254,0.2236,0.5006,-0.0002,0.2491,0.2506,9.7494,0.0062,-0.2403,0.9975,6.5013,3.2632,4.9812,-1.2401,2.9063,-0.125,0.9922,0.4756,0.8112,0.0031,7.9969,-0.961,-0.3733,1.0439,0.7996,-0.3733,-1.0439,0.9969,-0.0013,-0.0251,0.0003,-0.2455,-7.7519
-0.1504,0.6992,2.4624,-0.4494,0.9851,4.8496,3.1504,-4.3008,-0.1436,1.3234,1.9887,-0.1498,0.9887,0.6891,-0.2962,0.9551,-0.1515,0.9925,1.0152,0.1401,0.3878,-0.0,0.15,0.1504,9.8496,0.0023,-0.1481,1.3985,6.3008,3.1549,4.9932,-0.749,2.9661,-0.0751,0.9972,0.4852,0.7656,0.0011,7.9989,-0.5925,-0.225,1.0338,0.8693,-0.225,-1.0338,0.9989,-0.0005,-0.015,0.0001,-0.1493,-7.4511
-0.0501,0.8997,2.1516,-0.1503,0.995,4.9499,3.0501,-4.1003,-0.0494,1.1028,1.9987,-0.0501,0.9987,0.8985,-0.1001,0.995,-0.0502,0.9975,1.005,0.0489,0.2239,-0.0,0.0501,0.0501,9.9499,0.0003,-0.05,1.7995,6.1003,3.0506,4.9992,-0.2505,2.9962,-0.0251,0.9997,0.495,0.7179,0.0001,7.9999,-0.2002,-0.0752,1.0138,0.9523,-0.0752,-1.0138,0.9999,-0.0001,-0.005,0.0,-0.0501,-7.1504
